-2.1677,-0.50579,0,1,0,0
-1.5157,-0.16402,0,1,0,0
6.4523,5.6421,1,0,1,0
7.5355,0.44099,1,0,1,0
3.9096,4.9818,1,0,1,1
-0.83995,6.2872,0,0,0,1
0.25009,7.6051,0,0,1,1
9.8034,1.4448,1,0,1,0
-2.7365,-2.75,0,1,0,0
9.4201,-3.8267,1,0,0,0
-2.3893,8.6168,0,0,0,1
5.5632,-3.2095,1,0,0,0
1.2906,-0.55196,1,1,0,0
-2.098,-0.14275,0,1,0,0
0.86835,7.7354,0,0,1,1
-1.2845,-2.0713,0,1,0,0
10.325,0.12694,1,0,0,0
6.5999,-6.6465,1,0,0,0
-3.0808,4.7193,0,1,0,1
-2.2309,8.0183,0,0,0,1
-2.0963,6.9941,0,0,0,1
-3.9542,-2.1126,0,1,0,0
-2.1216,9.2266,0,0,0,1
0.3364,8.4108,0,0,1,1
-2.9648,-0.31298,0,1,0,0
6.9278,3.5182,1,0,1,0
4.7079,5.2378,1,0,1,1
-1.6251,8.9837,0,0,0,1
7.9155,-2.5205,1,0,0,0
5.6029,7.1546,0,0,1,1
-2.1602,-2.008,0,1,0,0
3.5466,-4.3968,1,1,0,0
0.37182,6.0478,0,0,1,1
9.2823,1.2787,1,0,1,0
7.3615,-5.3658,1,0,0,0
-0.26537,-0.52742,1,1,0,0
-2.7471,-0.59186,0,1,0,0
1.6066,4.6432,0,0,1,1
8.1023,5.4177,1,0,1,0
-1.3338,-2.8285,0,1,0,0
4.2353,5.9163,0,0,1,1
-4.8832,-0.50798,0,1,0,0
-4.2099,-0.63518,0,1,0,0
-0.3314,-0.72516,1,1,0,0
9.3534,-4.9311,1,0,0,0
-2.447,6.1038,0,0,0,1
5.5726,6.1081,0,0,1,1
8.8978,-4.6289,1,0,0,0
-2.7818,-1.1196,0,1,0,0
1.0325,9.1303,0,0,1,1
-2.6367,-4.0999,0,1,0,0
6.3039,6.0165,0,0,1,0
-4.0759,-1.9491,0,1,0,0
7.8851,-1.4026,1,0,0,0
8.3456,-1.3621,1,0,0,0
4.2783,4.1732,1,0,1,1
-3.6495,0.31591,0,1,0,0
-0.62985,6.3574,0,0,0,1
7.9416,7.1307,0,0,1,0
3.7901,5.6317,0,0,1,1
9.4226,-5.1383,1,0,0,0
-0.98998,1.8643,0,1,0,1
6.3389,5.7901,0,0,1,0
-1.2595,-1.762,0,1,0,0
6.0386,-3.2811,1,0,0,0
-2.2328,6.1571,0,0,0,1
-3.6069,5.1347,0,0,0,1
6.7634,-3.3867,1,0,0,0
-1.4886,7.3538,0,0,0,1
-2.4076,-3.0857,0,1,0,0
6.153,9.2761,0,0,1,0
8.8116,2.13,1,0,1,0
0.37836,4.6367,0,1,1,1
7.0793,5.7678,0,0,1,0
1.7546,-0.47774,1,1,0,0
5.913,2.1733,1,0,1,0
-3.0184,-2.5721,0,1,0,0
5.7787,5.328,1,0,1,0
-1.2317,10.141,0,0,0,1
1.2403,4.5806,0,0,1,1
3.6485,6.0794,0,0,1,1
5.8673,-2.0043,1,0,0,0
-1.4509,3.0642,0,1,0,1
-2.4703,0.6016,0,1,0,1
-1.9091,-0.6972,0,1,0,0
-3.6985,3.017,0,1,0,1
2.4807,9.6757,0,0,1,1
-0.99358,7.0355,0,0,0,1
2.4373,-2.2278,1,1,0,0
-1.2897,-2.8097,0,1,0,0
6.5211,5.4322,1,0,1,0
4.9583,-1.3742,1,0,0,0
-2.1339,0.20114,0,1,0,0
1.0375,0.096463,1,1,0,0
-4.4624,-3.7356,0,1,0,0
7.3797,-1.9455,1,0,0,0
6.8196,1.8787,1,0,1,0
-1.4348,11.395,0,0,0,1
3.5973,5.801,0,0,1,1
4.6912,7.4087,0,0,1,1
-2.1792,-3.116,0,1,0,0
6.0951,5.0717,1,0,1,0
-1.32,7.0785,0,0,0,1
-3.0715,6.3268,0,0,0,1
7.8834,-6.0089,1,0,0,0
4.9196,6.9932,0,0,1,1
7.1055,-0.74408,1,0,0,0
-1.4535,-0.45165,0,1,0,0
7.0293,-2.418,1,0,0,0
-4.0585,-5.5286,0,1,0,0
6.0385,7.3776,0,0,1,0
-0.74266,6.6393,0,0,0,1
8.2225,-3.9926,1,0,0,0
7.1007,-2.7314,1,0,0,0
4.5213,-3.1502,1,0,0,0
4.5039,6.2093,0,0,1,1
-1.5624,-2.4955,0,1,0,0
-0.65323,-1.1699,1,1,0,0
7.8121,0.044051,1,0,1,0
6.852,-3.0553,1,0,0,0
-0.47055,6.2653,0,0,1,1
8.8602,-0.12963,1,0,0,0
-2.9795,4.8814,0,1,0,1
-1.5929,8.1103,0,0,0,1
-4.0174,2.6253,0,1,0,1
7.5307,8.278,0,0,1,0
6.6138,-1.8564,1,0,0,0
-1.072,4.9995,0,1,0,1
7.4397,-2.5079,1,0,0,0
6.2813,5.7946,0,0,1,0
-1.3357,-1.7775,0,1,0,0
2.3031,2.8512,1,1,1,1
-2.6214,-1.394,0,1,0,0
0.50271,6.9004,0,0,1,1
-2.0413,-2.3361,0,1,0,0
-4.7324,-3.3518,0,1,0,0
7.0858,9.445,0,0,1,0
-2.6003,6.6864,0,0,0,1
-1.8321,-1.293,0,1,0,0
7.9035,-2.9032,1,0,0,0
3.2278,6.3296,0,0,1,1
7.5659,-0.87491,1,0,0,0
-0.14961,9.0587,0,0,0,1
5.5082,8.0493,0,0,1,1
-2.3296,-4.9545,0,1,0,0
8.0003,5.1155,1,0,1,0
4.7101,5.3461,1,0,1,1
6.4261,1.0265,1,0,1,0
-3.0053,-1.2963,0,1,0,0
1.1987,-2.3819,1,1,0,0
5.7989,4.9208,1,0,1,0
-1.8616,3.9766,0,1,0,1
9.1511,-3.6114,1,0,0,0
-2.2918,-1.5341,0,1,0,0
6.2928,-2.8174,1,0,0,0
-0.73053,7.5912,0,0,0,1
-2.91,5.0726,0,0,0,1
1.2933,7.6364,0,0,1,1
6.8927,-4.3644,1,0,0,0
-1.449,1.7239,0,1,0,1
-4.7237,-2.0128,0,1,0,0
-1.4669,-2.2478,0,1,0,0
2.4546,-0.53439,1,1,0,0
-2.4729,4.9443,0,1,0,1
-0.51471,-1.1768,1,1,0,0
8.1038,4.6682,1,0,1,0
5.2397,-4.6196,1,0,0,0
6.2745,-2.7132,1,0,0,0
8.1905,-0.82217,1,0,0,0
4.3468,-1.9753,1,1,0,0
-3.1995,7.2114,0,0,0,1
9.5215,0.088683,1,0,0,0
5.811,7.2377,0,0,1,0
-0.94078,-1.7624,0,1,0,0
2.7174,8.1921,0,0,1,1
4.3788,-1.7182,1,1,0,0
7.4836,2.7098,1,0,1,0
-2.9617,1.1914,0,1,0,1
4.8821,6.1188,0,0,1,1
-4.4651,-0.44244,0,1,0,0
3.8564,8.1769,0,0,1,1
-3.5249,7.4109,0,0,0,1
0.15576,8.1561,0,0,1,1
7.6693,-2.2832,1,0,0,0
0.067754,-3.5807,1,1,0,0
6.9312,-2.0204,1,0,0,0
-4.5991,-1.2086,0,1,0,0
-1.1006,5.6119,0,0,0,1
7.3323,7.7715,0,0,1,0
3.2455,3.1938,1,0,1,1
5.8679,-3.1051,1,0,0,0
-1.7401,4.1633,0,1,0,1
-5.3909,-2.1544,0,1,0,0
-5.2325,-3.297,0,1,0,0
1.0014,9.0531,0,0,1,1
8.7282,-2.685,1,0,0,0
-0.29077,8.9641,0,0,0,1
7.4863,0.60932,1,0,1,0
-1.8448,6.5457,0,0,0,1
-0.43418,7.8682,0,0,0,1
6.49,-1.0105,1,0,0,0
6.2779,7.052,0,0,1,0
-2.7685,7.5252,0,0,0,1
5.589,4.1926,1,0,1,0
3.8773,-1.8751,1,1,0,0
10.962,-1.6265,1,0,0,0
3.892,2.123,1,0,1,0
5.9323,5.7035,0,0,1,0
-1.0549,-1.69,0,1,0,0
7.7669,-0.94335,1,0,0,0
-1.5285,8.3229,0,0,0,1
6.5922,-0.20483,1,0,1,0
4.2895,4.5377,1,0,1,1
2.3284,10.855,0,0,1,1
-0.16417,7.9052,0,0,1,1
-1.2536,7.9585,0,0,0,1
1.606,7.1,0,0,1,1
4.2298,0.25135,1,1,1,0
6.2784,4.7196,1,0,1,0
7.8285,-3.3222,1,0,0,0
5.7933,-0.2753,1,0,1,0
-3.4371,-2.0334,0,1,0,0
-0.88304,-2.806,0,1,0,0
7.3204,-0.8826,1,0,0,0
5.9726,-0.88079,1,0,0,0
7.9318,-0.84428,1,0,0,0
0.020257,4.6569,0,1,1,1
5.1337,6.7652,0,0,1,1
0.60998,7.8936,0,0,1,1
-2.3956,6.4412,0,0,0,1
1.3806,8.7898,0,0,1,1
0.74953,3.9986,0,1,1,1
7.4984,6.0818,0,0,1,0
6.7927,4.6094,1,0,1,0
7.7587,-3.45,1,0,0,0
-1.9972,-2.496,0,1,0,0
9.9447,6.3888,0,0,1,0
-0.41618,-1.9596,1,1,0,0
5.9858,6.2388,0,0,1,0
5.1264,7.9406,0,0,1,1
-3.5712,-1.6054,0,1,0,0
11.341,0.28709,1,0,0,0
1.1837,8.243,0,0,1,1
-3.8474,6.7259,0,0,0,1
0.2639,-0.2047,1,1,0,0
-6.018,5.1225,0,0,0,1
-1.2882,-1.9891,0,1,0,0
-5.4276,-1.8096,0,1,0,0
7.8254,6.7644,0,0,1,0
6.4526,5.3515,1,0,1,0
8.8037,-1.1807,1,0,0,0
4.265,-1.4392,1,1,0,0
10.186,6.3707,0,0,1,0
9.4886,4.3958,1,0,1,0
-1.2485,8.2539,0,0,0,1
3.2446,5.4778,0,0,1,1
-3.6983,4.7678,0,1,0,1
-1.686,-2.4595,0,1,0,0
-2.7026,-2.0384,0,1,0,0
-1.7792,-3.0327,0,1,0,0
0.81378,9.5335,0,0,1,1
9.3516,-2.7881,1,0,0,0
2.8128,-0.57566,1,1,0,0
6.0604,5.5495,1,0,1,0
8.7388,-0.1679,1,0,0,0
0.32802,3.9419,0,1,1,1
5.7693,5.3119,1,0,1,0
-3.0547,6.9392,0,0,0,1
-2.7929,-0.49586,0,1,0,0
0.17031,-3.2731,1,1,0,0
-5.2465,-2.4122,0,1,0,0
-0.88345,8.5684,0,0,0,1
9.5373,4.286,1,0,1,0
-0.59668,6.7572,0,0,0,1
6.6428,10.627,0,0,1,0
9.0248,-0.57039,1,0,0,0
0.20801,-1.866,1,1,0,0
-4.1848,8.7309,0,0,0,1
4.1026,7.2786,0,0,1,1
-1.0143,6.2675,0,0,0,1
-0.20736,6.4236,0,0,1,1
-0.72452,6.8749,0,0,0,1
2.3977,7.4235,0,0,1,1
9.9986,6.0266,0,0,1,0
8.1188,-1.1068,1,0,0,0
6.1459,8.521,0,0,1,0
5.0849,-1.8702,1,0,0,0
-2.1263,9.0753,0,0,0,1
7.488,0.17084,1,0,1,0
5.6745,1,1,0,1,0
-0.56842,-2.1888,1,1,0,0
3.3996,9.0669,0,0,1,1
11.758,-3.2388,1,0,0,0
6.9508,8.7254,0,0,1,0
-2.4189,7.4297,0,0,0,1
7.5256,1.0508,1,0,1,0
4.905,3.5627,1,0,1,0
5.358,-3.1929,1,0,0,0
0.89949,9.8427,0,0,1,1
-3.2794,2.4163,0,1,0,1
-3.7643,-2.6842,0,1,0,0
0.062186,4.1888,0,1,1,1
-2.8249,6.0499,0,0,0,1
-1.7914,4.9829,0,1,0,1
4.4632,3.5937,1,0,1,1
-1.6101,8.6319,0,0,0,1
6.581,4.5758,1,0,1,0
9.8081,-0.2447,1,0,0,0
3.5862,5.1853,0,0,1,1
6.1988,-0.26783,1,0,1,0
-0.85422,-1.1506,0,1,0,0
-2.5076,0.789,0,1,0,1
-0.36215,-4.8083,0,1,0,0
4.9552,7.2523,0,0,1,1
-2.7422,-3.2809,0,1,0,0
5.4169,3.349,1,0,1,0
0.52627,6.8692,0,0,1,1
7.612,-0.5793,1,0,0,0
-2.0544,8.3176,0,0,0,1
6.8199,-3.0221,1,0,0,0
7.2806,-1.6838,1,0,0,0
-1.0917,6.0311,0,0,0,1
5.5268,5.7854,0,0,1,0
-1.6321,-0.4982,0,1,0,0
-2.5938,1.4619,0,1,0,1
3.814,8.3069,0,0,1,1
-2.3025,-0.25667,0,1,0,0
-2.3809,-0.1093,0,1,0,0
6.7049,-1.1776,1,0,0,0
-1.2117,-2.5648,0,1,0,0
-3.18,-4.148,0,1,0,0
5.3249,6.5032,0,0,1,1
0.48916,9.9809,0,0,0,1
-0.44813,6.797,0,0,0,1
7.9004,7.1062,0,0,1,0
-2.7233,-3.1416,0,1,0,0
4.3845,9.0684,0,0,1,1
5.8714,6.8484,0,0,1,0
10.355,6.2323,0,0,1,0
-4.4961,4.7705,0,0,0,1
-3.1631,0.41482,0,1,0,0
5.2041,8.9893,0,0,1,1
8.121,7.0878,0,0,1,0
2.0005,7.0521,0,0,1,1
-1.6453,-0.41058,0,1,0,0
6.4947,-2.4316,1,0,0,0
-2.4332,-1.8763,0,1,0,0
5.7379,-3.2514,1,0,0,0
5.7799,-1.4386,1,0,0,0
-2.2213,-5.646,0,1,0,0
5.4083,6.6928,0,0,1,1
-1.0981,8.7863,0,0,0,1
-0.70243,7.1999,0,0,0,1
3.364,3.3967,1,0,1,1
8.1217,3.1813,1,0,1,0
-2.9141,6.8831,0,0,0,1
5.9495,-4.5206,1,0,0,0
5.2955,-4.1365,1,0,0,0
1.5965,9.1928,0,0,1,1
11.302,-1.928,1,0,0,0
2.328,-2.4527,1,1,0,0
-0.11561,8.05,0,0,1,1
2.0027,6.1124,0,0,1,1
-2.9974,4.2298,0,1,0,1
6.1396,-2.1356,1,0,0,0
0.11423,0.53656,1,1,0,1
-1.6327,1.8702,0,1,0,1
-1.6795,-3.1017,0,1,0,0
4.771,1.4963,1,0,1,0
-0.21897,-3.2921,1,1,0,0
5.7861,5.362,1,0,1,0
1.963,8.6347,0,0,1,1
-0.4598,-3.9265,1,1,0,0
6.9256,5.5102,1,0,1,0
-3.6407,3.5663,0,1,0,1
-2.5799,5.9685,0,0,0,1
6.8185,5.543,1,0,1,0
4.1253,6.4375,0,0,1,1
-3.8761,-2.4706,0,1,0,0
-1.2711,-1.5629,0,1,0,0
3.2366,7.1587,0,0,1,1
8.4872,-0.34293,1,0,0,0
5.565,11.884,0,0,1,0
-0.57708,-0.85627,1,1,0,0
-2.599,-1.5381,0,1,0,0
7.0627,4.6572,1,0,1,0
0.38743,-3.2974,1,1,0,0
-1.3303,7.1141,0,0,0,1
7.7336,4.3051,1,0,1,0
4.8933,4.0532,1,0,1,1
8.6037,3.8879,1,0,1,0
-1.4176,-4.1841,0,1,0,0
5.7719,-2.7803,1,0,0,0
10.038,-1.0847,1,0,0,0
5.1129,6.9892,0,0,1,1
4.6564,4.7867,1,0,1,1
9.5939,-2.7214,1,0,0,0
-3.8755,4.2712,0,1,0,1
-3.2475,-1.5882,0,1,0,0
-3.0096,-0.31693,0,1,0,0
0.46389,8.0065,0,0,1,1
6.6194,-2.6162,1,0,0,0
1.0724,7.8445,0,0,1,1
-2.696,-0.11231,0,1,0,0
6.7671,1.2317,1,0,1,0
5.979,1.7533,1,0,1,0
7.691,-6.2738,1,0,0,0
-0.8098,6.165,0,0,0,1
0.18266,-0.68683,1,1,0,0
-4.0263,-0.43889,0,1,0,0
1.2284,6.6746,0,0,1,1
-3.2803,3.6955,0,1,0,1
-0.66063,-3.135,1,1,0,0
3.2013,5.4524,0,0,1,1
8.4109,-2.9888,1,0,0,0
-2.9954,7.2251,0,0,0,1
5.7748,5.6368,1,0,1,0
2.8646,7.7159,0,0,1,1
6.199,5.9276,0,0,1,0
8.0093,5.1377,1,0,1,0
1.4748,8.4246,0,0,1,1
-2.0324,-3.2489,0,1,0,0
-3.5817,-1.65,0,1,0,0
-0.57777,-2.844,1,1,0,0
-4.1372,4.4917,0,1,0,1
-2.7906,6.3202,0,0,0,1
-2.3867,-0.59081,0,1,0,0
7.6736,3.4243,1,0,1,0
5.6174,-1.964,1,0,0,0
-1.1779,6.6496,0,0,0,1
8.0537,-1.0849,1,0,0,0
-0.54459,5.2227,0,0,0,1
3.9174,9.3942,0,0,1,1
0.13956,7.4933,0,0,1,1
3.2868,0.4051,1,1,1,0
6.0192,-1.248,1,0,0,0
5.8158,6.9464,0,0,1,0
-0.35924,0.23867,1,1,0,0
6.8198,7.246,0,0,1,0
0.047762,-3.2748,1,1,0,0
7.8833,-2.7616,1,0,0,0
8.5312,-3.5115,1,0,0,0
8.054,-1.8213,1,0,0,0
-3.0229,-0.81632,0,1,0,0
6.7289,4.6582,1,0,1,0
1.3947,8.8874,0,0,1,1
-1.9679,0.84201,0,1,0,1
5.0278,6.7358,0,0,1,1
0.098994,9.3448,0,0,0,1
-4.1042,6.2504,0,0,0,1
-2.2752,-2.0816,0,1,0,0
1.0739,7.3715,0,0,1,1
8.1876,0.97118,1,0,1,0
2.479,4.6015,0,0,1,1
8.4369,5.8257,0,0,1,0
6.5632,-4.4906,1,0,0,0
0.85677,7.9229,0,0,1,1
-1.1188,9.2289,0,0,0,1
-0.60547,6.399,0,0,0,1
-1.7293,-0.67761,0,1,0,0
7.4132,7.5292,0,0,1,0
10.509,-5.5014,1,0,0,0
5.0472,5.4234,1,0,1,1
-3.288,0.69654,0,1,0,0
8.7832,3.2322,1,0,1,0
1.0097,8.6729,0,0,1,1
5.9733,4.0944,1,0,1,0
-0.82443,-1.8838,0,1,0,0
8.1307,1.0233,1,0,1,0
7.5102,4.8537,1,0,1,0
6.3238,-1.3586,1,0,0,0
-4.9372,0.0049569,0,1,0,0
0.39867,5.6779,0,0,1,1
6.9119,-3.09,1,0,0,0
6.555,-2.3453,1,0,0,0
5.9089,6.6223,0,0,1,0
-0.7537,7.0831,0,0,0,1
-1.7484,0.10859,0,1,0,0
-0.44957,0.18396,0,1,0,0
-2.8341,1.0816,0,1,0,1
7.7408,-2.833,1,0,0,0
2.0244,6.0437,0,0,1,1
7.1205,-2.6071,1,0,0,0
-3.2365,6.6787,0,0,0,1
6.4916,-1.84,1,0,0,0
7.4845,-0.95784,1,0,0,0
2.8221,6.0317,0,0,1,1
8.684,-2.3674,1,0,0,0
3.5719,5.1645,0,0,1,1
-1.5921,4.3678,0,1,0,1
1.9188,7.6198,0,0,1,1
-5.0225,6.6981,0,0,0,1
7.1597,5.9555,0,0,1,0
-2.2732,5.2832,0,0,0,1
7.8208,-3.4147,1,0,0,0
-1.1274,8.8394,0,0,0,1
6.378,5.4734,1,0,1,0
-1.9626,6.8535,0,0,0,1
6.9144,-1.9527,1,0,0,0
-0.15976,8.4956,0,0,0,1
7.9731,-0.74518,1,0,0,0
0.70987,-2.5925,1,1,0,0
-3.268,-3.9598,0,1,0,0
0.50155,6.2588,0,0,1,1
-1.7794,0.69457,0,1,0,1
7.4754,-2.0027,1,0,0,0
-3.6878,5.4258,0,0,0,1
1.7273,8.6004,0,0,1,1
-0.15608,8.2187,0,0,0,1
2.9599,4.5747,1,0,1,1
-4.4322,7.9133,0,0,0,1
6.7025,6.2276,0,0,1,0
-1.0693,7.9623,0,0,0,1
-3.537,-1.0958,0,1,0,0
-2.1447,-3.9549,0,1,0,0
-1.6449,3.0094,0,1,0,1
-1.6701,7.3104,0,0,0,1
8.7197,-3.9371,1,0,0,0
8.8932,-0.27269,1,0,0,0
-1.2496,7.9249,0,0,0,1
-1.964,8.6259,0,0,0,1
-0.052046,5.7982,0,0,1,1
7.1782,-4.4902,1,0,0,0
0.42467,8.8016,0,0,1,1
-0.10226,5.7157,0,0,1,1
-1.8637,-1.1864,0,1,0,0
-4.2545,6.9335,0,0,0,1
-0.91086,-2.8507,0,1,0,0
-3.3473,-0.44054,0,1,0,0
-2.7523,6.9784,0,0,0,1
9.1682,4.2622,1,0,1,0
-0.14937,6.1932,0,0,1,1
7.8712,-4.9044,1,0,0,0
6.4932,-2.8459,1,0,0,0
6.4182,-4.4822,1,0,0,0
2.9203,6.1491,0,0,1,1
-1.2151,7.0836,0,0,0,1
6.047,0.93434,1,0,1,0
-4.1194,7.5357,0,0,0,1
4.4426,5.8669,0,0,1,1
9.6856,-1.0287,1,0,0,0
-3.2009,-1.8219,0,1,0,0
-0.50306,6.1748,0,0,0,1
4.0347,4.4051,1,0,1,1
-3.3264,-1.1588,0,1,0,0
-0.93114,7.4872,0,0,0,1
0.50278,0.18562,1,1,0,0
-0.65044,-1.7877,1,1,0,0
3.9933,9.282,0,0,1,1
2.2562,6.7325,0,0,1,1
-1.5652,7.0589,0,0,0,1
5.4278,2.168,1,0,1,0
8.2262,-0.63517,1,0,0,0
-3.211,-3.121,0,1,0,0
-3.0616,4.948,0,1,0,1
-1.9745,6.8675,0,0,0,1
-1.703,4.7379,0,1,0,1
-0.33539,6.3746,0,0,1,1
5.7008,5.9138,0,0,1,0
6.7746,6.7816,0,0,1,0
-1.2384,6.949,0,0,0,1
-1.7214,7.7392,0,0,0,1
5.8617,6.3453,0,0,1,0
-3.3741,-0.95612,0,1,0,0
-4.1569,-0.42946,0,1,0,0
6.4881,4.8595,1,0,1,0
-2.5297,-1.5782,0,1,0,0
4.4506,0.83053,1,0,1,0
9.4654,-1.1952,1,0,0,0
4.3687,5.05,1,0,1,1
3.1466,1.9415,1,1,1,1
-0.457,-3.9149,1,1,0,0
5.8941,6.6977,0,0,1,0
